split,original_id,source_docs,source_link_count,linked_doc_count,support_titles_in_linked_docs_count,support_titles_in_linked_docs_rate
valid,5a7be2595542997c3ec972ac,10,41,35,1,0.5
valid,5a7be294554299294a54ab44,10,35,29,2,1.0
valid,5a7be5bd5542997c3ec972ba,10,57,37,0,0.0
valid,5a7bf84b5542996dd594b875,10,44,33,1,0.5
valid,5a7c0aa15542997c3ec972cd,10,33,31,2,1.0
valid,5a7c290c5542990527d55468,10,53,39,1,0.5
valid,5a7c49dc55429935c91b514f,10,42,24,1,0.5
valid,5a7c634c55429907fabeef79,10,37,23,1,0.5
valid,5a7c6bcc55429935c91b519c,10,21,20,1,0.5
valid,5a7c99705542990527d554de,10,49,27,1,0.5
valid,5a7ca95b55429935c91b5287,10,34,22,2,1.0
valid,5a7cb993554299452d57b9c2,10,31,15,1,0.5
valid,5a7cc28f554299452d57ba1c,10,54,36,1,0.5
valid,5a7cdc1b55429907fabef04d,10,36,32,1,0.5
valid,5a7ce50f55429909bec76869,10,48,36,1,0.5
valid,5a7cf3d655429909bec768bf,10,74,46,1,0.5
valid,5a7cff5755429907fabef09d,10,39,28,1,0.5
valid,5a7d109855429909bec7692f,10,44,32,1,0.5
valid,5a7d19d85542995ed0d165e8,10,59,22,1,0.5
valid,5a7d1bf65542995ed0d165f0,10,64,48,1,0.5
valid,5a7d1e685542995ed0d165f7,10,39,30,1,0.5
valid,5a7d2b535542995f4f402224,10,46,31,2,1.0
valid,5a7d41425542997cc2c4743b,10,62,43,1,0.5
valid,5a7d61645542997cc2c47455,10,78,53,2,1.0
valid,5a7d9bc65542990b8f5039cb,10,73,34,0,0.0
valid,5a7da98e5542990b8f503a17,10,60,41,1,0.5
valid,5a7dafe15542991319bc93f3,10,47,42,1,0.5
valid,5a7db1a15542995ed0d16660,10,43,28,2,1.0
valid,5a7dbb295542990b8f503a4b,10,75,41,2,1.0
valid,5a7dc7895542995ed0d16673,10,47,36,1,0.5
valid,5a7dcc775542990b8f503ab5,10,38,25,1,0.5
valid,5a7dd6cd5542995f4f4022cd,10,41,33,1,0.5
valid,5a7dd9445542997cc2c474ac,10,31,26,0,0.0
valid,5a7dec305542995ed0d16679,10,67,55,1,0.5
valid,5a7e05635542995f4f40238f,10,40,32,1,0.5
valid,5a7e08305542995f4f4023ab,10,26,19,0,0.0
valid,5a7e14505542995ed0d16685,10,73,49,1,0.5
valid,5a7e43c9554299495941995a,10,63,47,1,0.5
valid,5a7e49e05542991319bc9463,10,58,39,2,1.0
valid,5a7e6df35542997cc2c47544,10,39,31,1,0.5
valid,5a7e6f295542991319bc94b1,10,43,20,2,1.0
valid,5a7ec61a55429934daa2fc5f,10,33,13,0,0.0
valid,5a7ec95b55429934daa2fc67,10,43,33,1,0.5
valid,5a7ecae055429934daa2fc6a,10,42,28,2,1.0
valid,5a7f3f7c55429934daa2fd45,10,49,34,2,1.0
valid,5a7f46115542994857a766d9,10,36,26,1,0.5
valid,5a7f677455429969796c1a37,10,22,11,1,0.5
valid,5a7f68365542994857a7672e,10,66,40,1,0.5
valid,5a7f697c5542992097ad2f59,10,36,24,0,0.0
valid,5a7f6eab5542992097ad2f66,10,78,46,0,0.0
valid,5a7f6f4b5542994857a76740,10,45,22,0,0.0
valid,5a7f7b3b5542992097ad2f81,10,61,41,0,0.0
valid,5a7f85505542995d8a8dde95,10,36,20,1,0.5
valid,5a7f95685542995d8a8ddeaa,10,39,24,0,0.0
valid,5a7f96a95542995d8a8ddead,10,31,18,1,0.5
valid,5a7fa2ad5542994857a76792,10,36,28,0,0.0
valid,5a7faa215542995d8a8ddee8,10,46,39,1,0.5
valid,5a7fb23f5542994857a767be,10,38,26,1,0.5
valid,5a7fb7985542994857a767d2,10,48,28,0,0.0
valid,5a7fc6645542992e7d278d6e,10,30,25,1,0.5
valid,5a7fcd9c5542992e7d278da9,10,48,34,1,0.5
valid,5a7ff71a5542992e7d278dd0,10,24,17,1,0.5
valid,5a8008b95542992097ad2fcf,10,50,24,1,0.5
valid,5a8010685542992bc0c4a69a,10,46,31,1,0.5
valid,5a8019db5542992097ad2fd5,10,55,40,1,0.5
valid,5a801e68554299485f59856f,10,34,18,1,0.5
valid,5a803ed45542996402f6a496,10,51,36,2,1.0
valid,5a806cdf5542996402f6a508,10,61,45,1,0.5
valid,5a80799b5542992bc0c4a72e,10,81,51,2,1.0
valid,5a807ca5554299485f598613,10,55,35,1,0.5
valid,5a808c215542995d8a8ddf90,10,47,34,2,1.0
valid,5a80993d5542996402f6a589,10,60,44,0,0.0
valid,5a80ae105542992bc0c4a7a2,10,31,28,1,0.5
valid,5a80b0565542996402f6a5f0,10,35,30,0,0.0
valid,5a80b8845542992bc0c4a7de,10,70,49,0,0.0
valid,5a80b9df5542992bc0c4a7ec,10,27,22,1,0.5
valid,5a80c74f554299260e20a158,10,34,28,1,0.5
valid,5a80e468554299260e20a1a9,10,59,34,1,0.5
valid,5a80f42b55429938b614226c,10,54,38,1,0.5
valid,5a80f499554299260e20a1d9,10,42,33,1,0.5
valid,5a80f4c2554299260e20a1da,10,64,41,2,1.0
valid,5a810c44554299260e20a221,10,33,20,1,0.5
valid,5a811152554299260e20a22e,10,37,25,1,0.5
valid,5a81346055429926c1cdad13,10,43,32,0,0.0
valid,5a815c2e5542995ce29dcbe8,10,66,33,1,0.5
valid,5a81737155429903bc27b96f,10,65,45,1,0.5
valid,5a8193275542995ce29dcc07,10,60,45,0,0.0
valid,5a8197905542995ce29dcc10,10,40,21,0,0.0
valid,5a819e2755429903bc27b988,10,37,22,1,0.5
valid,5a81a4335542990a1d231e38,10,69,52,1,0.5
valid,5a81a84e5542990a1d231e4e,10,63,31,1,0.5
valid,5a81ad9855429903bc27b9a3,10,50,16,1,0.5
valid,5a81d19b55429926c1cdad90,10,63,30,2,1.0
valid,5a81d51a55429903bc27b9d2,10,45,31,0,0.0
valid,5a81d6cd55429903bc27b9e0,10,55,26,1,0.5
valid,5a81dbfc55429903bc27b9f2,10,52,43,1,0.5
valid,5a81e4e8554299676cceb140,10,52,40,0,0.0
valid,5a81e8ea5542995ce29dcc73,10,32,24,1,0.5
valid,5a81f10055429903bc27ba06,10,40,20,2,1.0
valid,5a820f2f554299676cceb1ff,10,77,39,2,1.0
valid,5a82112955429926c1cdae25,10,69,41,1,0.5
valid,5a8241a855429940e5e1a819,10,35,24,0,0.0
valid,5a8268aa55429940e5e1a8aa,10,41,25,1,0.5
valid,5a82bb3c55429966c78a6a86,10,42,29,1,0.5
valid,5a82bdd655429940e5e1a92a,10,37,24,1,0.5
valid,5a82e25555429954d2e2ebbf,10,35,27,0,0.0
valid,5a82ebb855429966c78a6a9c,10,23,21,1,0.5
valid,5a8303c255429954d2e2ec01,10,58,33,1,0.5
valid,5a831af855429954d2e2ec1e,10,48,28,0,0.0
valid,5a831fc955429954d2e2ec28,10,47,14,0,0.0
valid,5a83431d5542993344745ff5,10,49,34,1,0.5
valid,5a8351fd55429954d2e2ec98,10,70,39,2,1.0
valid,5a8359c7554299123d8c20fb,10,34,24,2,1.0
valid,5a835e215542992ef85e2296,10,59,48,2,1.0
valid,5a8361b65542992ef85e22a0,10,64,34,1,0.5
valid,5a837d9a554299123d8c213e,10,46,23,1,0.5
valid,5a83870f554299123d8c2149,10,57,35,1,0.5
valid,5a839cb9554299123d8c2169,10,43,27,1,0.5
valid,5a839f985542996488c2e47d,10,41,32,1,0.5
valid,5a83a2a15542993344746063,10,36,25,1,0.5
valid,5a83b01c5542996488c2e489,10,36,18,1,0.5
valid,5a83b4d35542996488c2e495,10,55,41,1,0.5
valid,5a83d7535542993344746093,10,45,36,1,0.5
valid,5a83dd2c554299334474609e,10,36,20,0,0.0
valid,5a83eaae55429933447460b4,10,33,15,1,0.5
valid,5a840e8a5542992ef85e239e,10,47,33,1,0.5
valid,5a846c005542990548d0b2b3,10,63,35,2,1.0
valid,5a8481ba5542997175ce1ed4,10,32,25,1,0.5
valid,5a84a5385542990548d0b2d9,10,69,44,2,1.0
valid,5a84b4005542991dd0999d99,10,52,31,2,1.0
valid,5a84b5975542991dd0999da3,10,34,24,2,1.0
valid,5a84b9c95542997b5ce3ff35,10,37,30,1,0.5
valid,5a84bb825542991dd0999dbe,10,70,38,0,0.0
valid,5a84bbb35542991dd0999dc0,10,32,28,1,0.5
valid,5a84c0765542991dd0999dd9,10,32,30,1,0.5
valid,5a84c4b05542991dd0999deb,10,31,20,2,1.0
valid,5a84d71c5542997b5ce3ff75,10,71,55,0,0.0
valid,5a84d80c5542992a431d1ab5,10,50,31,1,0.5
valid,5a84e4bc5542997b5ce3ff81,10,46,32,1,0.5
valid,5a84f5865542991dd0999e30,10,24,17,1,0.5
valid,5a84fd085542994c784ddaba,10,38,33,1,0.5
valid,5a84fea85542994c784ddabf,10,26,22,2,1.0
valid,5a8501915542997175ce1f5a,10,44,30,1,0.5
valid,5a8510a25542994c784ddaf0,10,45,28,1,0.5
valid,5a8511185542992a431d1aca,10,29,19,2,1.0
valid,5a8512035542992a431d1ace,10,59,39,1,0.5
valid,5a851cc85542997b5ce3ffa3,10,44,25,1,0.5
valid,5a8595a85542992a431d1b48,10,43,35,1,0.5
valid,5a859a0c5542992a431d1b69,10,37,24,1,0.5
valid,5a85a37d5542997175ce1fe5,10,86,43,2,1.0
valid,5a85ae455542997175ce1ff0,10,39,33,1,0.5
valid,5a85b0c85542994c784ddb40,10,51,18,1,0.5
valid,5a85c41a5542994c784ddb7a,10,41,30,1,0.5
valid,5a85db6e5542994c784ddb96,10,26,17,0,0.0
valid,5a85e2775542994775f60680,10,53,37,1,0.5
valid,5a85ecf25542991dd0999ec6,10,97,42,2,1.0
valid,5a85fb5e5542994775f606df,10,44,29,1,0.5
valid,5a85fc995542996432c5715f,10,34,19,1,0.5
valid,5a860baa554299211dda2a4c,10,37,31,1,0.5
valid,5a860d09554299211dda2a53,10,55,41,0,0.0
valid,5a861c0d5542994775f606f7,10,50,44,1,0.5
valid,5a861fa75542994775f60706,10,45,27,0,0.0
valid,5a86294e5542994775f60715,10,42,37,1,0.5
valid,5a862974554299211dda2a95,10,49,38,1,0.5
valid,5a8639545542991e771815c7,10,48,31,1,0.5
valid,5a86481b5542996432c571b5,10,27,11,1,0.5
valid,5a865cac55429960ec39b675,10,54,39,1,0.5
valid,5a866c04554299211dda2b25,10,45,27,0,0.0
valid,5a8671e95542994775f60763,10,32,26,1,0.5
valid,5a86d7825542996432c571ec,10,66,36,2,1.0
valid,5a86fde6554299211dda2b7f,10,31,25,1,0.5
valid,5a872c3f5542994775f607a8,10,29,13,0,0.0
valid,5a8752955542994775f607d1,10,85,43,1,0.5
valid,5a87556d5542994846c1cd65,10,18,3,1,0.5
valid,5a875b755542996e4f308796,10,38,27,1,0.5
valid,5a8763a25542993e715abf1f,10,50,25,2,1.0
valid,5a876b265542993e715abf33,10,26,20,0,0.0
valid,5a8771595542993e715abf46,10,44,22,1,0.5
valid,5a879dae5542996e4f308885,10,45,25,1,0.5
valid,5a87a47c5542994846c1cdbd,10,32,22,1,0.5
valid,5a87b2fc5542996e4f3088d0,10,42,35,1,0.5
valid,5a87b30c5542994846c1cdcf,10,51,44,2,1.0
valid,5a87bd4e5542994846c1cde0,10,25,20,0,0.0
valid,5a87bd4e5542996432c57279,10,16,14,1,0.5
valid,5a87c6a75542997e5c09a56f,10,93,55,2,1.0
valid,5a87d8215542994775f60800,10,53,44,2,1.0
valid,5a8842435542994846c1ce6d,10,53,38,1,0.5
valid,5a886211554299206df2b24a,10,84,53,1,0.5
valid,5a887771554299206df2b294,10,21,17,1,0.5
valid,5a888a625542997e5c09a602,10,47,32,1,0.5
valid,5a88a4245542997e5c09a668,10,35,22,1,0.5
valid,5a88cc8f55429938390d3fc5,10,36,28,1,0.5
valid,5a88dc5a5542993b751ca890,10,69,41,1,0.5
valid,5a88dcf9554299206df2b383,10,50,34,2,1.0
valid,5a88fa145542997e5c09a6e1,10,50,31,1,0.5
valid,5a89007355429938390d4026,10,78,41,1,0.5
valid,5a8901a2554299515336125a,10,30,24,1,0.5
valid,5a89382655429951533612e8,10,44,29,1,0.5
valid,5a89432b554299669944a519,10,62,23,1,0.5
valid,5a8986fd55429938390d4046,10,30,22,1,0.5
valid,5a89875655429938390d4047,10,43,32,1,0.5
valid,5a89ba6b554299669944a584,10,73,52,1,0.5
valid,5a89da93554299669944a5cc,10,57,36,1,0.5
valid,5a89e20a5542992e4fca8438,10,103,63,2,1.0
valid,5a89e2785542992e4fca843d,10,29,20,0,0.0
valid,5a89e28f5542992e4fca843e,10,69,34,1,0.5
valid,5a89e85c5542992e4fca846f,10,49,17,1,0.5
valid,5a89e95c5542992e4fca8474,10,25,17,1,0.5
valid,5a89f5815542993b751ca9c5,10,53,35,2,1.0
valid,5a89f6235542993b751ca9c7,10,35,27,1,0.5
valid,5a89fa2655429970aeb701d2,10,40,33,2,1.0
valid,5a8a032f5542993b751ca9e5,10,39,28,1,0.5
valid,5a8a06455542992e4fca84db,10,34,20,1,0.5
valid,5a8a1b7a5542992d82986ec0,10,33,24,1,0.5
valid,5a8a203c55429970aeb7026d,10,70,47,0,0.0
valid,5a8a2e465542996c9b8d5e32,10,55,37,1,0.5
valid,5a8a32d65542992d82986ef4,10,43,31,1,0.5
valid,5a8a44c65542996c9b8d5e85,10,42,37,0,0.0
valid,5a8a502b5542996c9b8d5ea6,10,42,33,2,1.0
valid,5a8a521d5542992d82986f15,10,51,30,1,0.5
valid,5a8a547d55429970aeb70293,10,31,23,0,0.0
valid,5a8a573355429970aeb7029a,10,53,13,1,0.5
valid,5a8a647b55429930ff3c0dc1,10,62,37,2,1.0
valid,5a8a9bc15542996c9b8d5f36,10,52,33,2,1.0
valid,5a8aad0d5542992d82986f55,10,56,49,1,0.5
valid,5a8ad59355429950cd6afba4,10,54,33,1,0.5
valid,5a8ad6db55429950cd6afba7,10,52,39,1,0.5
valid,5a8ad8305542992d82986f9d,10,39,38,2,1.0
valid,5a8ad8b65542992d82986fa2,10,48,27,2,1.0
valid,5a8ae61955429970aeb70326,10,62,39,2,1.0
valid,5a8aed1755429950cd6afbf1,10,46,32,2,1.0
valid,5a8af3b155429950cd6afc2c,10,80,46,1,0.5
valid,5a8b04df55429950cd6afc49,10,53,48,1,0.5
valid,5a8b128455429971feec463b,10,50,24,2,1.0
valid,5a8b2ccf55429971feec4665,10,57,35,1,0.5
valid,5a8b2d3255429950cd6afc60,10,39,28,1,0.5
valid,5a8b397955429971feec4674,10,36,27,1,0.5
valid,5a8b6ac055429949d91db5a5,10,47,22,1,0.5
valid,5a8b7e9c5542995d1e6f13c1,10,44,29,0,0.0
valid,5a8b8a745542995d1e6f13e4,10,73,31,0,0.0
valid,5a8b987f5542997f31a41d7a,10,34,30,0,0.0
valid,5a8ba3ff55429971feec4744,10,31,28,1,0.5
valid,5a8ba67755429971feec4748,10,42,24,1,0.5
valid,5a8ba92c554299240d9c2071,10,79,40,2,1.0
valid,5a8ba9d255429971feec4759,10,64,45,1,0.5
valid,5a8baf4b5542996e8ac889c5,10,43,31,0,0.0
valid,5a8be8215542995e66a47518,10,52,21,0,0.0
valid,5a8c616f5542995e66a475de,10,63,43,1,0.5
valid,5a8c6bd55542995e66a475ea,10,64,56,1,0.5
valid,5a8c6ebd5542996e8ac88aa9,10,64,42,1,0.5
valid,5a8c7057554299653c1aa066,10,48,45,1,0.5
valid,5a8c9164554299653c1aa0c1,10,59,52,1,0.5
valid,5a8c9fc2554299653c1aa0d4,10,66,42,1,0.5
valid,5a8cc08455429941ae14deea,10,42,34,1,0.5
valid,5a8cca64554299653c1aa125,10,32,21,0,0.0
valid,5a8cd6de55429941ae14df07,10,57,45,2,1.0
valid,5a8ceb4955429941ae14df43,10,48,27,1,0.5
valid,5a8ceb7a554299441c6b9f7b,10,51,22,2,1.0
valid,5a8cfee555429941ae14df5c,10,35,25,1,0.5
valid,5a8d0d7b55429941ae14df79,10,59,26,0,0.0
valid,5a8d227a554299585d9e37b1,10,26,25,0,0.0
valid,5a8d40585542994ba4e3dc39,10,36,17,1,0.5
valid,5a8d427f5542994ba4e3dc41,10,30,22,1,0.5
valid,5a8d5ec2554299585d9e37c4,10,49,35,0,0.0
valid,5a8d6d4e554299441c6b9fdb,10,51,27,1,0.5
valid,5a8d77525542994ba4e3dc90,10,19,15,1,0.5
valid,5a8d838955429941ae14dfe5,10,43,29,2,1.0
valid,5a8d8e4f5542994ba4e3dca7,10,50,36,2,1.0
valid,5a8d93ad554299653c1aa13d,10,45,29,1,0.5
valid,5a8d93bf554299068b959d46,10,50,20,2,1.0
valid,5a8d9573554299068b959d51,10,41,24,1,0.5
valid,5a8d9e0f554299441c6ba015,10,58,32,1,0.5
valid,5a8d9f35554299441c6ba018,10,33,17,1,0.5
valid,5a8db19d5542994ba4e3dd00,10,3,2,0,0.0
valid,5a8db2105542994ba4e3dd04,10,46,32,1,0.5
valid,5a8dce155542994ba4e3dd24,10,43,32,2,1.0
valid,5a8dd13055429917b4a5bcba,10,60,46,1,0.5
valid,5a8dd9d25542995a26add420,10,58,35,1,0.5
valid,5a8de5d55542995085b3734d,10,29,22,1,0.5
valid,5a8e06785542995085b37383,10,34,20,1,0.5
valid,5a8e0cb85542995085b373b2,10,40,37,1,0.5
valid,5a8e1027554299653c1aa15f,10,62,22,1,0.5
valid,5a8e482c5542995a26add4c3,10,65,46,1,0.5
valid,5a8e4a7355429917b4a5bd80,10,48,24,2,1.0
valid,5a8e5a635542990e94052ae4,10,41,34,1,0.5
valid,5a8e61165542995085b3741a,10,39,35,1,0.5
valid,5a8e8af55542990e94052b3f,10,35,20,1,0.5
valid,5a8e8d665542995085b3744e,10,40,29,1,0.5
valid,5a8e8f6f5542995085b37451,10,53,32,2,1.0
valid,5a8e942b5542995085b3745c,10,39,33,2,1.0
valid,5a8ee2855542995a26add550,10,31,25,1,0.5
valid,5a8f05b1554299458435d517,10,58,30,1,0.5
valid,5a8f0986554299458435d535,10,31,19,1,0.5
valid,5a8f122955429918e830d17f,10,69,51,0,0.0
valid,5a8f13d55542997ba9cb31c9,10,65,33,2,1.0
valid,5a8f157e554299458435d54d,10,50,39,2,1.0
valid,5a8f186055429918e830d186,10,44,28,1,0.5
valid,5a8f24cc55429924144829e7,10,53,38,1,0.5
valid,5a8f25ba55429924144829e9,10,54,43,1,0.5
valid,5a8f4d895542992414482a2d,10,31,18,1,0.5
valid,5a8f54165542992414482a52,10,67,42,2,1.0
valid,5a8f72de5542997ba9cb3266,10,47,39,1,0.5
valid,5a8f7a135542992414482adc,10,53,41,2,1.0
valid,5a8f7c9a55429918e830d239,10,68,46,1,0.5
valid,5a8f84505542992414482aef,10,37,29,1,0.5
valid,5a8f8c6d5542997ba9cb32b1,10,51,31,1,0.5
valid,5a8f9cdb554299458435d69c,10,56,30,1,0.5
valid,5a8fab8c5542995b4424208a,10,33,29,0,0.0
valid,5a8ff6635542995651fb5086,10,44,30,0,0.0
valid,5a901f735542990a98493591,10,20,17,1,0.5
valid,5a90206155429933b8a20481,10,60,37,1,0.5
valid,5a90492655429933b8a204d8,10,58,46,1,0.5
valid,5a9051615542995651fb5136,10,40,26,1,0.5
valid,5a905d085542995651fb5147,10,29,19,1,0.5
valid,5a90629855429916514e749e,10,50,34,0,0.0
valid,5a9068a95542990a98493621,10,35,27,0,0.0
valid,5a906a685542990a9849362e,10,49,40,1,0.5
valid,5a9073405542995b442420bb,10,28,25,0,0.0
valid,5a9080275542995651fb5175,10,40,24,1,0.5
valid,5a9094ba55429933b8a2056d,10,55,40,0,0.0
valid,5a90997b5542995651fb51af,10,100,42,1,0.5
valid,5a90a14d5542990a98493672,10,31,26,1,0.5
valid,5a90a9a45542990a9849367e,10,37,25,1,0.5
valid,5a90b2175542990a984936ae,10,34,23,2,1.0
valid,5a90bdea55429916514e754b,10,43,38,1,0.5
valid,5ab1ebff5542993be8fa9882,10,38,27,1,0.5
valid,5ab1f494554299706120959c,10,36,25,2,1.0
valid,5ab2383155429970612095c1,10,40,33,2,1.0
valid,5ab250b9554299722f9b4cd9,10,27,16,1,0.5
valid,5ab26a4b55429970612095fc,10,43,25,1,0.5
valid,5ab27287554299722f9b4d2c,10,32,25,0,0.0
valid,5ab27389554299722f9b4d2f,10,47,22,1,0.5
valid,5ab283d9554299449642c8d8,10,14,9,1,0.5
valid,5ab288a05542993be8fa993b,10,31,22,0,0.0
valid,5ab298fb554299449642c922,10,41,29,0,0.0
valid,5ab29bdc554299545a2cf9d1,10,45,29,2,1.0
valid,5ab29cef554299449642c936,10,34,23,1,0.5
valid,5ab2a292554299194fa93496,10,77,51,1,0.5
valid,5ab2d3df554299194fa9352c,10,56,39,1,0.5
valid,5ab2da99554299194fa93544,10,53,25,1,0.5
valid,5ab2deb75542991669774118,10,40,24,1,0.5
valid,5ab2f6bd554299166977415e,10,63,45,2,1.0
valid,5ab30ebf554299753aec592c,10,60,49,2,1.0
valid,5ab30f9a554299233954fef2,10,47,30,1,0.5
valid,5ab31fea554299194fa9356a,10,31,29,1,0.5
valid,5ab33ef955429969a97a810e,10,43,33,1,0.5
valid,5ab36c3f55429969a97a8146,10,57,42,0,0.0
valid,5ab3b0bf5542992ade7c6e39,10,63,48,1,0.5
valid,5ab3c470554299233954ffa1,10,84,23,1,0.5
valid,5ab3cecd5542992ade7c6eae,10,28,18,2,1.0
valid,5ab3d2595542992ade7c6ebf,10,71,30,1,0.5
valid,5ab3d5f355429969a97a81c5,10,38,27,0,0.0
valid,5ab3ddbc55429969a97a81dc,10,32,24,1,0.5
valid,5ab3eac5554299753aec59ec,10,55,25,1,0.5
valid,5ab3f6935542992339550019,10,58,41,1,0.5
valid,5ab4028555429976abd1bd2b,10,49,20,1,0.5
valid,5ab412da5542996a3a969f15,10,18,15,2,1.0
valid,5ab416a25542996a3a969f28,10,83,53,1,0.5
valid,5ab42ef55542991751b4d6d9,10,65,34,1,0.5
valid,5ab4313a554299233955004c,10,44,30,1,0.5
valid,5ab43179554299233955004d,10,27,19,1,0.5
valid,5ab431d855429942dd415ed2,10,33,24,1,0.5
valid,5ab44cd555429942dd415f10,10,29,11,2,1.0
valid,5ab474135542991751b4d77b,10,44,25,1,0.5
valid,5ab4789e5542990594ba9c29,10,51,41,2,1.0
valid,5ab480c45542990594ba9c36,10,55,40,1,0.5
valid,5ab48af35542996a3a969f92,10,53,30,1,0.5
valid,5ab48ec25542991779162cdc,10,44,29,1,0.5
valid,5ab4b7d15542996a3a969fbc,10,95,61,1,0.5
valid,5ab4f8c95542990594ba9cbb,10,69,43,2,1.0
valid,5ab502ae5542991779162d4c,10,47,24,0,0.0
valid,5ab514dc5542990594ba9cfa,10,39,27,1,0.5
valid,5ab5279d5542996a3a96a03f,10,32,28,0,0.0
valid,5ab529005542996a3a96a045,10,28,24,1,0.5
valid,5ab52a255542996a3a96a048,10,53,35,0,0.0
valid,5ab53ad6554299488d4d9917,10,69,55,1,0.5
valid,5ab55b0c554299488d4d995e,10,44,33,1,0.5
valid,5ab5744e554299494045efdf,10,28,11,1,0.5
valid,5ab5ab5d5542992aa134a37d,10,63,47,2,1.0
valid,5ab5cc4a554299637185c61b,10,16,13,0,0.0
valid,5ab5cdb85542997d4ad1f1e0,10,24,18,1,0.5
valid,5ab5cedf554299488d4d9a34,10,33,27,1,0.5
valid,5ab5df4c5542997d4ad1f218,10,61,29,1,0.5
valid,5ab5f75e554299637185c64b,10,56,39,1,0.5
valid,5ab6006a554299110f2199b5,10,25,22,1,0.5
valid,5ab627d555429953192ad27e,10,71,55,1,0.5
valid,5ab6390f5542995eadeeff7a,10,71,42,1,0.5
valid,5ab6633b55429954757d3278,10,104,83,2,1.0
valid,5ab6654455429954757d3281,10,44,20,1,0.5
valid,5ab677e2554299110f219a13,10,31,22,2,1.0
valid,5ab67aba55429954757d32e7,10,34,26,2,1.0
valid,5ab67c0055429954757d32f6,10,26,19,1,0.5
valid,5ab681ea55429953192ad2e0,10,25,19,0,0.0
valid,5ab6988a554299710c8d1edc,10,56,29,1,0.5
valid,5ab6a261554299710c8d1f07,10,32,19,1,0.5
valid,5ab6b59f5542995eadef0065,10,57,32,1,0.5
valid,5ab6c1da554299710c8d1f4c,10,37,23,1,0.5
valid,5ab6c5be55429954757d336c,10,53,44,1,0.5
valid,5ab6c63755429953192ad38b,10,54,44,1,0.5
valid,5ab6dbc15542995eadef00cd,10,30,25,1,0.5
valid,5ab6e07b55429954757d33a0,10,27,23,1,0.5
valid,5ab6f17d5542995eadef00ee,10,59,20,1,0.5
valid,5ab6ff3a5542991d3222372a,10,30,21,1,0.5
valid,5ab70c41554299110f219a9d,10,58,31,2,1.0
valid,5ab72a025542992aa3b8c7b8,10,27,19,0,0.0
valid,5ab73eaf5542992aa3b8c7ef,10,62,40,2,1.0
valid,5ab78edc5542995dae37e95c,10,52,33,1,0.5
valid,5ab7a86d5542995dae37e986,10,37,22,2,1.0
valid,5ab7af9d5542993667793fe9,10,40,23,2,1.0
valid,5ab7b0575542992aa3b8c83d,10,46,11,1,0.5
valid,5ab7ba4155429928e1fe38b2,10,34,23,1,0.5
valid,5ab7bbbf55429928e1fe38bf,10,42,31,1,0.5
valid,5ab7bfe955429928e1fe38c2,10,44,39,2,1.0
valid,5ab7c87d55429928e1fe38de,10,32,25,0,0.0
valid,5ab7cc145542995dae37e9a1,10,71,45,1,0.5
valid,5ab7d12f55429928e1fe391f,10,59,38,2,1.0
valid,5ab7e4dc5542995dae37e9df,10,68,55,1,0.5
valid,5ab7ece25542995dae37e9f3,10,27,19,0,0.0
valid,5ab7f0995542995dae37e9fb,10,55,35,0,0.0
valid,5ab7f1315542991d322237d1,10,48,38,1,0.5
valid,5ab7f97a5542991d322237ef,10,53,33,1,0.5
valid,5ab8179f5542990e739ec817,10,36,30,1,0.5
valid,5ab82d345542990e739ec854,10,48,40,1,0.5
valid,5ab82dbb5542990e739ec857,10,66,32,2,1.0
valid,5ab833ad5542990e739ec86f,10,40,25,1,0.5
valid,5ab8397155429919ba4e2272,10,44,33,1,0.5
valid,5ab84dea55429934fafe6d4f,10,34,22,1,0.5
valid,5ab84f2c55429934fafe6d54,10,48,36,1,0.5
valid,5ab851e35542990e739ec8c3,10,36,28,1,0.5
valid,5ab85d6c55429919ba4e22cb,10,68,39,0,0.0
valid,5ab85f555542992aa3b8c8ca,10,43,34,1,0.5
valid,5ab862f95542992aa3b8c8d4,10,51,30,2,1.0
valid,5ab870ed55429934fafe6db9,10,71,42,2,1.0
valid,5ab8756755429934fafe6dd3,10,61,39,1,0.5
valid,5ab87b2955429934fafe6df4,10,66,51,1,0.5
valid,5ab87fa255429934fafe6e00,10,51,28,1,0.5
valid,5ab8903555429916710eb08e,10,40,27,1,0.5
valid,5ab89cc25542991b5579efc3,10,28,21,1,0.5
valid,5ab8ae585542991b5579efd8,10,42,35,2,1.0
valid,5ab8b02d5542991b5579efdb,10,37,12,1,0.5
valid,5ab8c3c65542991b5579effd,10,51,34,1,0.5
valid,5ab8ffc655429934fafe6e30,10,38,35,1,0.5
valid,5ab90a2055429916710eb0ea,10,58,32,1,0.5
valid,5ab90db455429916710eb0f2,10,46,23,1,0.5
valid,5ab91f98554299753720f70d,10,49,32,1,0.5
valid,5ab93841554299131ca422cb,10,33,27,1,0.5
valid,5ab94e72554299743d22eaed,10,56,41,1,0.5
valid,5ab950bd55429970cfb8ea4c,10,67,55,1,0.5
valid,5ab953a45542996be202047f,10,85,52,2,1.0
valid,5ab95dd8554299743d22eb13,10,55,35,0,0.0
valid,5ab9631a55429970cfb8eaad,10,58,36,1,0.5
valid,5ab97a315542996be2020517,10,37,23,0,0.0
valid,5ab98d70554299753720f82f,10,39,28,0,0.0
valid,5ab9bb8355429970cfb8eb8b,10,67,36,2,1.0
